"current_path","route_family","page_type","static_dynamic","indexable","canonical","title","meta_description","robots_directive","structured_data_types","internal_links_in","internal_links_out","v1_feature_dependency","v2_equivalent","decision","redirect_status","redirect_target","canonical_target","launch_requirement","risk","notes"
"/moving-to/tennessee/clarksville-tn","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/tennessee/clarksville-tn","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/tennessee/clarksville-tn","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/tennessee/columbia-tn","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/tennessee/columbia-tn","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/tennessee/columbia-tn","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/tennessee/franklin-brentwood-tn","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/tennessee/franklin-brentwood-tn","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/tennessee/franklin-brentwood-tn","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/tennessee/knoxville-tn","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/tennessee/knoxville-tn","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/tennessee/knoxville-tn","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/tennessee/lebanon-tn","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/tennessee/lebanon-tn","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/tennessee/lebanon-tn","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/tennessee/mount-juliet-tn","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/tennessee/mount-juliet-tn","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/tennessee/mount-juliet-tn","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/tennessee/murfreesboro-tn","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/tennessee/murfreesboro-tn","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/tennessee/murfreesboro-tn","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/tennessee/nashville-tn","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/tennessee/nashville-tn","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/tennessee/nashville-tn","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/tennessee/tri-cities-tn","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/tennessee/tri-cities-tn","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/tennessee/tri-cities-tn","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/texas","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/texas","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/texas","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/texas/[slug]","moving_to","moving_to","dynamic pattern","false","","repository route","","not public/indexable","","repository","runtime","moving_to","none","INTERNAL_ONLY / NOT PUBLIC","","","","remain inaccessible/noindex","HIGH if exposed","Repository: app/(move)/(marketing)/moving-to/texas/[slug]/page.tsx"
"/moving-to/texas/arlington-tx","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/texas/arlington-tx","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/texas/arlington-tx","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/texas/austin-tx","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/texas/austin-tx","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/texas/austin-tx","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/texas/dallas-fort-worth-tx","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/texas/dallas-fort-worth-tx","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/texas/dallas-fort-worth-tx","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/texas/el-paso-tx","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/texas/el-paso-tx","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/texas/el-paso-tx","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/texas/grand-prairie-tx","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/texas/grand-prairie-tx","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/texas/grand-prairie-tx","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/texas/houston-tx","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/texas/houston-tx","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/texas/houston-tx","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/texas/irving-tx","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/texas/irving-tx","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/texas/irving-tx","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/texas/lubbock-tx","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/texas/lubbock-tx","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/texas/lubbock-tx","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/texas/midland-odessa-tx","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/texas/midland-odessa-tx","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/texas/midland-odessa-tx","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/texas/san-antonio-tx","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/texas/san-antonio-tx","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/texas/san-antonio-tx","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/utah","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/utah","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/utah","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/utah/[slug]","moving_to","moving_to","dynamic pattern","false","","repository route","","not public/indexable","","repository","runtime","moving_to","none","INTERNAL_ONLY / NOT PUBLIC","","","","remain inaccessible/noindex","HIGH if exposed","Repository: app/(move)/(marketing)/moving-to/utah/[slug]/page.tsx"
"/moving-to/utah/american-fork-ut","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/utah/american-fork-ut","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/utah/american-fork-ut","preserve intent and metadata","LOW","Production sitemap observation"
"/moving-to/utah/draper-ut","moving_to","moving_to","generated/static","true","https://www.movetrusthub.com/moving-to/utah/draper-ut","runtime; sampled in golden set","runtime; sampled in golden set","index,follow (sitemap membership)","sampled by family","crawl-derived at rehearsal","runtime","moving_to","same intent V2 surface","PRESERVE_AS_IS","","","https://www.movetrusthub.com/moving-to/utah/draper-ut","preserve intent and metadata","LOW","Production sitemap observation"
